ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
353,spider_bak-mountain_photos-0005.txt,False,3,60.070547,,,,
354,spider_bak-mountain_photos-0005.txt,False,3,60.063052,,,,
355,spider_bak-game_1-0033.txt,True,2,10.86164,1.0,0.0,2.0,0.0077519379844961
356,spider-cre_Docs_and_Epenses-0005.txt,False,3,60.067615,,,,
357,spider-scientist_1-0004.txt,True,2,15.533365,1.0,0.0,2.0,0.0097087378640776
358,spider-scientist_1-0004.txt,True,2,32.633742,1.0,0.0,2.0,0.0078740157480314
359,spider-scientist_1-0004.txt,True,2,34.426734,1.0,0.0,2.0,0.0077821011673151
360,spider-theme_gallery-0002.txt,False,3,60.069422,,,,
361,spider-small_bank_1-0016.txt,False,3,60.064286,,,,
362,spider-small_bank_1-0016.txt,False,3,60.068343,,,,
363,spider-small_bank_1-0016.txt,False,3,60.067549,,,,
364,spider-small_bank_1-0016.txt,False,3,60.070461,,,,
365,spider-small_bank_1-0016.txt,False,3,60.066143,,,,
366,spider-small_bank_1-0016.txt,False,3,60.067022,,,,
367,spider_bak-riding_club-0002.txt,True,2,42.757318,2.0,0.5,88.0,0.3946188340807175
368,spider_bak-flight_4-0006.txt,True,2,46.093429,2.0,0.5,105.0,0.4085603112840467
369,spider-news_report-0002.txt,True,2,56.081864,1.0,0.0,1.0,0.0044843049327354
370,scythe-top_rated_posts-009.txt,False,3,60.071025,,,,
371,spider_bak-debate-0005.txt,False,3,60.070886,,,,
372,spider-allergy_1-0013.txt,True,2,24.914977,1.0,0.0,2.0,0.0078125
373,spider-gas_company-0018.txt,False,3,60.068475,,,,
374,spider_bak-book_2-0011.txt,False,3,60.067834,,,,
375,spider_bak-book_2-0011.txt,False,3,38.935044,,,,
376,spider-voter_2-0016.txt,False,3,60.066737,,,,
377,db2csv-real_estate_properties-0003_dev.txt,False,3,60.067893,,,,
378,spider-tracking_grants_for_research-0037.txt,True,2,42.385255,1.0,0.0,1.0,0.0033898305084745
379,spider-tracking_grants_for_research-0037.txt,True,2,33.813786,1.0,0.0,1.0,0.0034129692832764
380,spider-tracking_grants_for_research-0037.txt,True,2,53.290137,2.0,0.5,122.5,0.4195205479452055
381,spider-tracking_grants_for_research-0037.txt,True,2,44.712138,2.0,0.5,123.0,0.4197952218430034
382,spider-tracking_grants_for_research-0037.txt,True,2,41.06766,1.0,0.0,1.0,0.0033783783783783
383,spider-tracking_grants_for_research-0037.txt,True,2,52.346019,1.0,0.0,1.0,0.0033898305084745
384,spider-tracking_grants_for_research-0037.txt,True,2,45.641882,1.0,0.0,1.0,0.0033783783783783
385,spider-tracking_grants_for_research-0037.txt,True,2,50.78531,1.0,0.0,1.0,0.0033670033670033
386,spider-tracking_grants_for_research-0037.txt,True,2,40.281339,1.0,0.0,1.0,0.0033557046979865
387,spider-tracking_grants_for_research-0037.txt,False,3,60.070061,,,,
388,spider_bak-college_3-0031.txt,False,3,60.065474,,,,
389,spider-hr_1-0042.txt,False,3,60.071026,,,,
390,spider_bak-farm-0019.txt,False,3,60.071647,,,,
391,spider-insurance_and_eClaims-0019.txt,True,2,43.278181,1.0,0.0,2.0,0.0077821011673151
392,spider-soccer_2-0033.txt,False,3,60.067332,,,,
393,spider-soccer_2-0027.txt,False,3,60.062647,,,,
394,spider-soccer_2-0027.txt,True,2,49.15793,5.0,0.4,100.0,0.3225806451612903
395,spider_bak-inn_1-0026.txt,True,2,56.193063,3.0,0.6666666666666666,102.33333333333331,0.4548148148148148
396,spider-products_for_hire-0001.txt,False,3,60.066067,,,,
397,spider-customer_complaints-0019.txt,True,2,28.269227,1.0,0.0,2.0,0.0077821011673151
398,spider_bak-climbing-0010.txt,False,3,60.06823,,,,
399,spider_bak-climbing-0010.txt,False,3,60.075291,,,,
400,spider_bak-climbing-0010.txt,False,3,60.065995,,,,
401,spider-flight_4-0005.txt,True,2,37.652339,1.0,0.0,2.0,0.008695652173913
402,spider-flight_4-0011.txt,True,2,21.582974,1.0,0.0,2.0,0.0082644628099173
403,spider-customers_card_transactions-0011.txt,False,3,60.071183,,,,
404,spider_bak-customers_card_transactions-0012.txt,True,2,45.659745,2.0,0.5,109.5,0.427734375
405,spider_bak-party_host-0010.txt,False,3,60.067351,,,,
406,db2csv-dog_kennels-0031_dev.txt,False,3,60.067426,,,,
407,spider-performance_attendance-0002.txt,True,2,33.135213,2.0,0.5,88.0,0.3946188340807175
408,spider_bak-party_host-0012.txt,False,3,60.068217,,,,
409,spider_bak-manufactory_1-0006.txt,False,3,60.069498,,,,
410,spider_bak-manufactory_1-0006.txt,False,3,60.065373,,,,
411,spider_bak-manufactory_1-0006.txt,True,2,57.72197,1.0,0.0,1.0,0.003610108303249
412,spider_bak-manufactory_1-0006.txt,False,3,60.069428,,,,
413,spider_bak-manufactory_1-0006.txt,False,3,60.068035,,,,
414,spider_bak-manufactory_1-0006.txt,True,2,39.767078,1.0,0.0,1.0,0.003831417624521
415,spider_bak-manufactory_1-0006.txt,False,3,60.076672,,,,
416,spider_bak-manufactory_1-0006.txt,False,3,60.067938,,,,
417,spider_bak-manufactory_1-0006.txt,False,3,60.067801,,,,
418,spider_bak-manufactory_1-0006.txt,True,2,31.575927,2.0,0.5,126.0,0.4548736462093863
419,spider_bak-manufactory_1-0006.txt,True,2,33.551759,1.0,0.0,2.0,0.0071174377224199
420,spider_bak-manufactory_1-0006.txt,True,2,11.148724,1.0,0.0,1.0,0.0035587188612099
421,spider_bak-manufactory_1-0006.txt,False,3,60.077403,,,,
422,spider_bak-manufactory_1-0006.txt,False,3,60.067546,,,,
423,spider_bak-manufactory_1-0006.txt,False,3,60.070111,,,,
424,db2csv-pets_1-0040_dev.txt,False,2,60.065252,,,,
425,db2csv-pets_1-0040_dev.txt,True,1,53.068693,9.0,0.4444444444444444,93.11111111111111,0.3487307532251352
426,db2csv-pets_1-0040_dev.txt,True,1,11.512434,2.0,0.5,111.0,0.43359375
427,spider_bak-journal_committee-0011.txt,False,3,60.068071,,,,
428,spider_bak-journal_committee-0005.txt,False,3,60.066242,,,,
429,spider-manufactory_1-0033.txt,False,3,60.075265,,,,
430,spider_bak-college_1-0048.txt,False,3,60.070389,,,,
431,spider_bak-college_1-0048.txt,True,2,32.04419,1.0,0.0,1.0,0.003257328990228
432,spider_bak-college_1-0048.txt,True,2,31.738039,1.0,0.0,1.0,0.0031347962382445
433,spider_bak-college_1-0048.txt,True,2,49.51408,2.0,0.5,126.5,0.4216666666666666
434,spider_bak-college_1-0048.txt,True,2,50.182817,2.0,0.0,1.5,0.0045871559633027
435,spider-soccer_2-0019.txt,True,2,29.091206,1.0,0.0,1.0,0.0040983606557377
436,spider-soccer_2-0019.txt,False,3,60.071712,,,,
437,spider-soccer_2-0019.txt,False,3,60.073685,,,,
438,spider-soccer_2-0031.txt,False,3,60.064277,,,,
439,spider-soccer_2-0031.txt,False,3,29.559649,,,,
440,spider-city_record-0015.txt,True,2,48.932002,2.0,0.0,1.5,0.0050167224080267
441,spider-entrepreneur-0002.txt,False,3,60.068965,,,,
442,spider_bak-loan_1-0004.txt,False,3,60.065508,,,,
443,spider_bak-loan_1-0004.txt,False,3,60.073885,,,,
444,spider_bak-loan_1-0004.txt,False,3,60.064768,,,,
445,spider_bak-loan_1-0004.txt,False,3,60.062107,,,,
446,spider_bak-loan_1-0004.txt,True,2,19.371497,1.0,0.0,2.0,0.0077821011673151
447,spider_bak-loan_1-0004.txt,False,3,60.073981,,,,
448,spider_bak-loan_1-0004.txt,False,3,60.068496,,,,
449,spider_bak-loan_1-0004.txt,False,3,60.069797,,,,
450,spider_bak-loan_1-0004.txt,False,3,60.077463,,,,
451,spider_bak-entrepreneur-0019.txt,True,2,31.604095,1.0,0.0,2.0,0.0078431372549019
452,spider_bak-entrepreneur-0019.txt,True,2,35.434528,1.0,0.0,2.0,0.0082304526748971
453,spider_bak-entrepreneur-0019.txt,True,2,43.936802,1.0,0.0,2.0,0.0075471698113207
454,spider_bak-entrepreneur-0019.txt,False,3,60.063939,,,,
455,spider_bak-entrepreneur-0019.txt,False,3,60.074348,,,,
456,spider_bak-entrepreneur-0019.txt,False,3,60.065378,,,,
457,spider_bak-bike_1-0009.txt,True,2,46.587154,1.0,0.0,2.0,0.0077821011673151
458,spider-protein_institute-0018.txt,False,3,60.065629,,,,
459,spider_bak-tracking_software_problems-0005.txt,False,3,60.062187,,,,
460,spider_bak-soccer_2-0026.txt,False,3,60.068748,,,,
461,spider_bak-soccer_2-0032.txt,True,1,8.461636,1.0,0.0,10.0,0.043859649122807
462,spider_bak-soccer_2-0032.txt,False,3,60.072119,,,,
463,spider_bak-soccer_2-0032.txt,True,2,35.798716,1.0,0.0,3.0,0.012
464,spider_bak-soccer_2-0032.txt,False,3,13.307177,,,,
465,spider_bak-soccer_2-0032.txt,True,1,11.021714,1.0,0.0,1.0,0.004
466,spider_bak-soccer_2-0032.txt,True,2,43.278246,2.0,0.0,3.0,0.010948905109489
467,spider_bak-soccer_2-0032.txt,False,3,60.071749,,,,
468,spider_bak-soccer_2-0032.txt,True,1,7.44667,1.0,0.0,1.0,0.0036630036630036
469,spider_bak-soccer_2-0032.txt,False,3,10.771125,,,,
470,spider_bak-soccer_2-0032.txt,False,3,60.072259,,,,
471,spider_bak-soccer_2-0032.txt,False,3,60.075271,,,,
472,spider_bak-soccer_2-0032.txt,True,2,45.813936,2.0,0.0,3.0,0.0099667774086378
473,spider_bak-soccer_2-0032.txt,True,2,56.347043,1.0,0.0,1.0,0.0033222591362126
474,spider_bak-soccer_2-0032.txt,False,3,60.078651,,,,
475,spider_bak-soccer_2-0032.txt,True,1,27.85324,2.0,0.5,93.5,0.3158783783783784
476,spider_bak-wine_1-0026.txt,False,3,60.073574,,,,
477,spider_bak-wine_1-0026.txt,True,2,40.697246,1.0,0.0,1.0,0.0035087719298245
478,spider_bak-wine_1-0026.txt,False,3,60.073523,,,,
479,spider_bak-wine_1-0026.txt,False,3,60.067293,,,,
480,spider_bak-wine_1-0026.txt,True,2,19.573564,1.0,0.0,1.0,0.0035211267605633
481,spider_bak-wine_1-0026.txt,True,2,56.38297,1.0,0.0,1.0,0.003584229390681
482,spider-climbing-0011.txt,False,3,60.063104,,,,
483,spider-climbing-0011.txt,False,3,60.067462,,,,
484,spider-climbing-0011.txt,False,3,60.073236,,,,
485,spider_bak-book_2-0007.txt,True,2,23.863046,2.0,0.0,2.5,0.0084745762711864
486,db2csv-pets_1-0032_dev.txt,False,3,60.065186,,,,
487,spider-railway-0006.txt,True,2,47.644281,1.0,0.0,1.0,0.0045045045045045
488,spider-mountain_photos-0002.txt,False,3,60.071154,,,,
489,db2csv-battle_death-0011_dev.txt,False,3,60.074863,,,,
490,db2csv-battle_death-0011_dev.txt,True,2,50.635015,1.0,0.0,1.0,0.0044843049327354
491,db2csv-battle_death-0011_dev.txt,True,2,38.763091,1.0,0.0,1.0,0.0041322314049586
492,spider-cre_Docs_and_Epenses-0013.txt,False,3,60.069541,,,,
493,spider_bak-mountain_photos-0013.txt,False,3,60.064071,,,,
494,spider_bak-mountain_photos-0013.txt,False,3,60.070376,,,,
495,spider_bak-mountain_photos-0013.txt,False,3,60.067983,,,,
496,spider-theme_gallery-0015.txt,False,3,60.06603,,,,
497,spider_bak-county_public_safety-0007.txt,True,2,20.203346,1.0,0.0,1.0,0.0032894736842105
498,spider_bak-gas_company-0004.txt,True,2,29.897509,1.0,0.0,1.0,0.0056179775280898
499,spider_bak-flight_4-0005.txt,True,2,25.066727,1.0,0.0,2.0,0.0084745762711864
500,spider_bak-flight_4-0011.txt,True,2,15.616207,1.0,0.0,2.0,0.0084033613445378
501,spider_bak-music_4-0009.txt,False,3,60.066655,,,,
502,spider_bak-book_2-0012.txt,False,3,60.07775,,,,
503,spider_bak-book_2-0012.txt,False,3,60.07373,,,,
504,spider_bak-book_2-0012.txt,True,2,50.233957,1.0,0.0,1.0,0.0041322314049586
505,spider_bak-book_2-0012.txt,False,3,60.075478,,,,
506,spider_bak-book_2-0012.txt,False,3,60.083064,,,,
507,spider_bak-book_2-0012.txt,False,3,60.071837,,,,
508,spider-climbing-0010.txt,False,3,60.071854,,,,
509,spider-climbing-0010.txt,False,3,60.072263,,,,
510,spider-climbing-0010.txt,True,2,41.991357,1.0,0.0,1.0,0.0034013605442176
511,spider_bak-soccer_2-0033.txt,False,3,60.062662,,,,
512,spider_bak-soccer_2-0027.txt,False,3,60.065047,,,,
513,spider_bak-soccer_2-0027.txt,False,3,60.068833,,,,
514,spider_bak-company_office-0007.txt,True,2,49.30373,1.0,0.0,2.0,0.0079051383399209
515,db2csv-poker_player-0016_dev.txt,False,3,60.07545,,,,
516,db2csv-poker_player-0016_dev.txt,False,2,60.072326,,,,
517,spider_bak-entrepreneur-0018.txt,False,3,60.075131,,,,
518,spider_bak-scientist_1-0018.txt,False,3,60.068067,,,,
519,spider_bak-scientist_1-0018.txt,False,3,60.066223,,,,
520,spider_bak-scientist_1-0018.txt,False,3,60.07303,,,,
521,spider_bak-customers_campaigns_ecommerce-0015.txt,False,3,60.06653,,,,
522,spider_bak-customers_campaigns_ecommerce-0015.txt,False,3,29.352512,,,,
523,spider_bak-customers_campaigns_ecommerce-0015.txt,False,3,60.06259,,,,
524,spider_bak-customers_and_invoices-0037.txt,True,2,49.646979,2.0,0.5,111.5,0.4129629629629629
525,db2csv-course_teach-0003_dev.txt,True,2,58.079019,1.0,0.0,1.0,0.0044843049327354
526,spider_bak-chinook_1-0024.txt,True,2,51.170576,1.0,0.0,2.0,0.0078125
527,spider-flight_company-0014.txt,False,3,60.071885,,,,
528,spider-flight_company-0014.txt,False,3,34.531806,,,,
529,db2csv-orchestra-0003_dev.txt,True,2,48.574857,1.0,0.0,1.0,0.0044843049327354
530,spider_bak-roller_coaster-0012.txt,False,3,60.076926,,,,
531,spider_bak-roller_coaster-0012.txt,True,2,57.862806,1.0,0.0,2.0,0.0073529411764705
532,spider_bak-roller_coaster-0012.txt,False,3,60.072872,,,,
533,spider-college_2-0010.txt,True,2,20.849278,1.0,0.0,1.0,0.0041322314049586
534,spider_bak-student_assessment-0019.txt,False,3,60.064813,,,,
535,spider_bak-student_assessment-0019.txt,False,3,60.067424,,,,
536,spider_bak-student_assessment-0019.txt,True,2,38.66222,1.0,0.0,1.0,0.003875968992248
537,spider_bak-journal_committee-0004.txt,True,2,27.531196,1.0,0.0,1.0,0.0034129692832764
538,spider-customers_and_addresses-0026.txt,False,3,60.069391,,,,
539,spider_bak-journal_committee-0010.txt,False,3,60.067014,,,,
540,spider-movie_1-0002.txt,True,2,59.653156,2.0,0.5,109.5,0.4116541353383459
541,spider_bak-customers_card_transactions-0011.txt,False,3,60.073304,,,,
542,db2csv-employee_hire_evaluation-0003_dev.txt,True,2,41.840819,2.0,0.5,88.0,0.3946188340807175
543,spider-company_office-0008.txt,False,3,60.06291,,,,
544,spider-election_representative-0009.txt,False,3,60.066273,,,,
545,spider-election_representative-0009.txt,False,3,29.830453,,,,
546,spider_bak-swimming-0002.txt,False,3,60.072112,,,,
547,spider-customers_and_addresses-0041.txt,False,3,60.071031,,,,
548,spider-customers_and_addresses-0041.txt,True,2,45.948407,1.0,0.0,1.0,0.003610108303249
549,spider-customers_and_addresses-0041.txt,True,2,19.254693,1.0,0.0,1.0,0.0034602076124567
550,spider-customers_and_addresses-0041.txt,True,2,16.774412,1.0,0.0,1.0,0.003584229390681
551,spider-customers_and_addresses-0041.txt,True,2,49.063521,2.0,0.5,122.0,0.4192439862542955
552,spider-customers_and_addresses-0041.txt,True,2,55.118501,2.0,0.5,110.0,0.4119850187265917
553,spider-customers_and_addresses-0041.txt,False,3,60.074037,,,,
554,spider-customers_and_addresses-0041.txt,False,3,60.072046,,,,
555,spider-customers_and_addresses-0041.txt,False,3,60.074243,,,,
556,spider-customers_and_addresses-0041.txt,True,2,46.265087,1.0,0.0,1.0,0.0034482758620689
557,spider-customers_and_addresses-0041.txt,True,2,55.665333,1.0,0.0,1.0,0.0035714285714285
558,spider-customers_and_addresses-0041.txt,False,3,60.072155,,,,
559,spider-customers_and_addresses-0041.txt,True,2,36.425151,1.0,0.0,1.0,0.0034722222222222
560,spider-customers_and_addresses-0041.txt,True,2,38.611275,1.0,0.0,1.0,0.0033333333333333
561,spider-customers_and_addresses-0041.txt,True,2,40.756651,1.0,0.0,1.0,0.0034246575342465
562,spider_bak-college_1-0012.txt,False,3,60.070612,,,,
563,spider_bak-college_1-0012.txt,False,3,60.062374,,,,
564,spider_bak-college_1-0012.txt,False,3,60.066591,,,,
565,spider_bak-network_2-0033.txt,False,3,60.072539,,,,
566,spider_bak-network_2-0033.txt,False,3,19.612161,,,,
567,spider-store_product-0007.txt,True,2,41.195363,1.0,0.0,2.0,0.0111731843575419
568,spider-college_1-0030.txt,True,2,24.938521,1.0,0.0,2.0,0.009009009009009
569,spider-college_1-0030.txt,True,2,27.452913,1.0,0.0,2.0,0.0078740157480314
570,spider-college_1-0030.txt,True,2,45.959686,1.0,0.0,2.0,0.0078125
571,spider_bak-pilot_record-0002.txt,False,3,60.071931,,,,
572,spider-college_1-0024.txt,False,3,60.06935,,,,
573,spider-hr_1-0032.txt,False,3,60.074865,,,,
574,spider-network_2-0005.txt,True,2,41.019475,1.0,0.0,2.0,0.0076335877862595
575,spider-party_people-0006.txt,True,2,32.740364,1.0,0.0,1.0,0.0037735849056603
576,spider-party_people-0006.txt,True,2,24.095801,2.0,0.5,108.5,0.4109848484848485
577,spider-party_people-0006.txt,True,2,26.357861,1.0,0.0,1.0,0.003610108303249
578,spider_bak-ship_mission-0015.txt,False,3,60.067159,,,,
579,spider-party_people-0012.txt,False,3,60.069198,,,,
580,spider-party_people-0012.txt,False,3,60.068552,,,,
581,spider-party_people-0012.txt,False,3,60.077703,,,,
582,spider-decoration_competition-0010.txt,False,3,60.066564,,,,
583,spider-decoration_competition-0010.txt,False,3,60.075941,,,,
584,spider-decoration_competition-0010.txt,False,3,60.063755,,,,
585,spider_bak-wrestler-0002.txt,False,3,60.068601,,,,
586,spider-program_share-0018.txt,False,3,60.072841,,,,
587,spider_bak-program_share-0005.txt,True,2,47.370791,3.0,0.6666666666666666,100.66666666666669,0.4514200298953661
588,spider-school_bus-0012.txt,False,3,60.064846,,,,
589,db2csv-car_1-0052_dev.txt,True,2,14.93933,1.0,0.0,1.0,0.0036231884057971
590,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,12.936243,1.0,0.0,2.0,0.0094786729857819
591,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,17.858633,1.0,0.0,2.0,0.0080971659919028
592,db2csv-employee_hire_evaluation-0037_dev.txt,True,2,32.891226,1.0,0.0,2.0,0.008
593,spider-music_4-0029.txt,False,3,60.071845,,,,
594,spider-music_4-0029.txt,False,3,27.128296,,,,
595,spider-school_player-0010.txt,True,2,55.586063,2.0,0.0,1.5,0.0058365758754863
596,spider-school_player-0010.txt,False,3,60.067986,,,,
597,spider-school_player-0010.txt,False,3,60.06769,,,,
598,spider-film_rank-0013.txt,False,3,60.078309,,,,
599,db2csv-poker_player-0040_dev.txt,True,2,53.412123,1.0,0.0,2.0,0.0078125
600,spider-music_4-0015.txt,False,3,60.071289,,,,
601,spider-music_4-0015.txt,False,3,31.549512,,,,
602,spider-twitter_1-0007.txt,True,2,33.467941,1.0,0.0,2.0,0.0078740157480314
603,spider-swimming-0015.txt,True,2,31.799,1.0,0.0,2.0,0.0077821011673151
604,db2csv-pets_1-0039_dev.txt,False,2,60.067951,,,,
605,db2csv-pets_1-0039_dev.txt,True,1,16.994261,4.0,0.25,53.0,0.1970260223048327
606,db2csv-pets_1-0039_dev.txt,True,1,36.37849,4.0,0.25,54.0,0.2068965517241379
607,spider_bak-workshop_paper-0012.txt,False,3,60.084493,,,,
608,spider_bak-workshop_paper-0012.txt,False,3,60.077768,,,,
609,spider_bak-workshop_paper-0012.txt,False,3,60.067686,,,,
610,spider-ship_1-0004.txt,True,2,56.536922,1.0,0.0,1.0,0.0044444444444444
611,spider-activity_1-0043.txt,False,3,60.067967,,,,
612,spider-swimming-0014.txt,True,2,59.350964,3.0,0.6666666666666666,102.33333333333331,0.4568452380952381
613,spider-film_rank-0012.txt,True,2,55.483246,1.0,0.0,1.0,0.0036496350364963
614,spider-film_rank-0012.txt,False,3,60.067938,,,,
615,spider-film_rank-0012.txt,False,3,60.063655,,,,
616,spider-film_rank-0012.txt,False,3,60.067473,,,,
617,spider_bak-device-0007.txt,True,2,35.733232,2.0,0.5,109.5,0.427734375
618,spider_bak-school_player-0018.txt,False,3,60.079561,,,,
619,spider_bak-train_station-0008.txt,True,2,32.087007,1.0,0.0,1.0,0.0035087719298245
620,spider_bak-train_station-0008.txt,True,2,35.672998,1.0,0.0,1.0,0.0033898305084745
621,spider_bak-train_station-0008.txt,False,3,60.07496,,,,
622,spider_bak-train_station-0008.txt,True,2,31.728979,1.0,0.0,1.0,0.0034246575342465
623,spider_bak-train_station-0008.txt,True,2,39.522308,1.0,0.0,1.0,0.0034246575342465
624,spider_bak-train_station-0008.txt,True,2,25.135406,1.0,0.0,1.0,0.0034722222222222
625,spider_bak-train_station-0008.txt,True,2,53.418602,1.0,0.0,1.0,0.0035460992907801
626,spider_bak-train_station-0008.txt,True,2,29.854281,1.0,0.0,1.0,0.0035087719298245
627,spider_bak-train_station-0008.txt,True,2,34.133852,1.0,0.0,1.0,0.0035087719298245
628,spider_bak-train_station-0008.txt,True,2,15.878064,1.0,0.0,1.0,0.0035714285714285
629,spider_bak-train_station-0008.txt,True,2,14.431296,1.0,0.0,1.0,0.0035335689045936
630,spider_bak-train_station-0008.txt,True,2,46.148656,1.0,0.0,1.0,0.0035335689045936
631,spider_bak-train_station-0008.txt,False,3,60.069024,,,,
632,spider_bak-train_station-0008.txt,True,2,37.522944,1.0,0.0,1.0,0.0034246575342465
633,spider_bak-train_station-0008.txt,True,2,46.755865,1.0,0.0,1.0,0.0034482758620689
634,spider-program_share-0019.txt,False,3,60.075665,,,,
635,spider_bak-insurance_policies-0003.txt,False,3,60.066129,,,,
636,spider_bak-game_injury-0002.txt,False,3,60.070561,,,,
637,spider_bak-dorm_1-0012.txt,True,2,48.650641,1.0,0.0,2.0,0.0079051383399209
638,spider-network_2-0004.txt,True,2,28.722093,1.0,0.0,2.0,0.0078431372549019
639,spider-wrestler-0014.txt,False,3,60.064182,,,,
640,spider-party_people-0007.txt,True,2,33.891876,1.0,0.0,1.0,0.0056179775280898
641,spider_bak-products_for_hire-0001.txt,False,3,60.065619,,,,
642,spider_bak-products_for_hire-0001.txt,False,3,34.360763,,,,
643,db2csv-wta_1-0013_dev.txt,True,2,44.995705,1.0,0.0,2.0,0.0077519379844961
644,spider-tracking_orders-0015.txt,False,3,60.074298,,,,
645,spider-tracking_orders-0015.txt,False,3,25.046477,,,,
646,db2csv-dog_kennels-0041_dev.txt,False,3,60.06699,,,,
647,spider_bak-storm_record-0009.txt,False,3,60.070263,,,,
648,spider_bak-college_1-0013.txt,False,3,60.067803,,,,
649,db2csv-dog_kennels-0051_dev.txt,True,2,12.913365,1.0,0.0,2.0,0.0078125
650,spider-gymnast-0019.txt,False,3,60.075218,,,,
651,spider-election_representative-0020.txt,True,2,29.449852,1.0,0.0,2.0,0.0078125
652,spider_bak-company_employee-0002.txt,False,3,60.064965,,,,
653,spider-election_representative-0008.txt,False,3,60.070264,,,,
654,spider-election_representative-0008.txt,False,3,60.044016,,,,
655,spider-inn_1-0002.txt,False,3,60.071666,,,,
656,spider-company_1-0001.txt,True,2,41.893493,2.0,0.5,88.0,0.3946188340807175
657,spider-local_govt_and_lot-0002.txt,False,3,60.067015,,,,
658,spider-local_govt_and_lot-0002.txt,True,2,23.157035,2.0,0.0,2.5,0.0082236842105263
659,spider-local_govt_and_lot-0002.txt,True,2,49.732861,1.0,0.0,3.0,0.0101351351351351
660,spider-local_govt_and_lot-0002.txt,False,3,60.071966,,,,
661,spider-local_govt_and_lot-0002.txt,False,3,60.071102,,,,
662,spider_bak-csu_1-0014.txt,False,3,60.066844,,,,
663,spider_bak-company_employee-0016.txt,False,3,60.069092,,,,
664,spider_bak-company_employee-0016.txt,True,2,42.060193,1.0,0.0,1.0,0.0043668122270742
665,spider_bak-company_employee-0016.txt,True,2,17.909938,1.0,0.0,1.0,0.0043668122270742
666,spider_bak-company_employee-0016.txt,True,2,53.510321,1.0,0.0,1.0,0.003831417624521
667,spider_bak-company_employee-0016.txt,True,2,38.433104,1.0,0.0,1.0,0.003831417624521
668,spider_bak-company_employee-0016.txt,True,2,43.213827,1.0,0.0,1.0,0.004
669,spider-customers_and_invoices-0002.txt,True,2,28.523521,1.0,0.0,2.0,0.0078740157480314
670,spider_bak-student_1-0028.txt,False,3,60.070829,,,,
671,spider_bak-student_1-0028.txt,False,3,60.070714,,,,
672,spider_bak-student_1-0028.txt,False,3,60.076082,,,,
673,spider_bak-student_1-0028.txt,False,3,60.06984,,,,
674,spider_bak-student_1-0028.txt,False,3,60.073512,,,,
675,spider_bak-student_1-0028.txt,False,3,60.075089,,,,
676,spider_bak-student_1-0028.txt,False,3,60.06802,,,,
677,spider_bak-student_1-0028.txt,False,3,60.078189,,,,
678,spider_bak-student_1-0028.txt,False,3,60.07194,,,,
679,spider_bak-student_1-0028.txt,False,3,60.06287,,,,
680,spider_bak-student_1-0028.txt,True,2,35.90026,3.0,0.6666666666666666,124.33333333333331,0.4521212121212121
681,spider_bak-student_1-0028.txt,False,3,60.074098,,,,
682,spider_bak-student_1-0028.txt,False,3,60.074066,,,,
683,spider_bak-student_1-0028.txt,False,3,60.078142,,,,
684,spider_bak-student_1-0028.txt,False,3,60.07289,,,,
685,spider_bak-student_1-0028.txt,False,3,60.071497,,,,
686,spider_bak-student_1-0028.txt,False,3,60.072156,,,,
687,spider_bak-student_1-0028.txt,False,3,60.068424,,,,
688,spider_bak-student_1-0028.txt,False,3,60.079547,,,,
689,spider_bak-student_1-0028.txt,False,3,60.066633,,,,
690,spider_bak-student_1-0028.txt,False,3,60.068227,,,,
691,spider_bak-student_1-0028.txt,True,2,53.3385,1.0,0.0,1.0,0.0036764705882352
692,spider_bak-student_1-0028.txt,False,4,20.582062,,,,
693,spider_bak-student_1-0028.txt,False,4,24.082409,,,,
694,spider_bak-student_1-0028.txt,False,3,60.070527,,,,
695,spider_bak-student_1-0028.txt,False,3,60.069033,,,,
696,spider-inn_1-0014.txt,True,2,28.497518,1.0,0.0,2.0,0.008130081300813
697,spider-journal_committee-0011.txt,False,3,60.077231,,,,
698,spider-journal_committee-0005.txt,False,3,60.069627,,,,
699,spider_bak-swimming-0015.txt,True,2,27.572093,1.0,0.0,2.0,0.0076923076923076
700,spider_bak-musical-0004.txt,False,3,60.070017,,,,
701,spider_bak-college_2-0081.txt,True,2,31.777847,2.0,0.0,3.0,0.0114503816793893
702,db2csv-cre_Doc_Template_Mgt-0058_dev.txt,False,3,60.065796,,,,
703,spider-hr_1-0019.txt,False,3,60.071779,,,,
704,spider-wrestler-0002.txt,False,3,60.072994,,,,
705,spider_bak-ship_mission-0002.txt,True,2,50.689974,2.0,0.5,88.0,0.3946188340807175
706,spider-hospital_1-0029.txt,True,2,58.744173,5.0,0.4,87.6,0.3020689655172414
707,spider_bak-dorm_1-0004.txt,False,3,60.068919,,,,
708,spider-decoration_competition-0013.txt,False,3,60.063767,,,,
709,spider-decoration_competition-0013.txt,False,3,39.300648,,,,
710,spider-dorm_1-0042.txt,False,3,60.074934,,,,
711,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,40.577641,1.0,0.0,1.0,0.0034482758620689
712,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,25.862856,1.0,0.0,1.0,0.0033003300330033
