ProblemID,QueryID,?Refuted,Time,?VeriEQLRefuted,VeriEQL time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core,solving times
1264,516,,,False,0.6028979999999999,,,,,
1264,517,,,False,0.486068,,,,,
1264,518,,,False,0.481747,,,,,
1264,519,False,1.15129,False,0.582109,16.0,0.3125,8.5625,0.428125,[0.01226]
1264,520,False,0.170822,False,0.510946,2.0,0.5,9.5,0.6333333333333333,[0.026735]
1264,521,,,False,0.501333,,,,,
1264,522,,,False,,,,,,
1264,523,False,0.967174,False,0.67454,14.0,0.2857142857142857,6.071428571428571,0.467032967032967,[0.012359]
1264,524,False,0.141519,False,0.486649,2.0,0.5,9.0,0.6428571428571428,[0.014533]
1264,525,False,0.083717,False,0.466271,1.0,0.0,14.0,1.0,[0.011182]
1264,526,False,0.320081,False,0.893015,4.0,0.25,13.75,0.6547619047619047,[0.012656]
1264,527,False,0.387132,False,1.982195,2.0,0.5,11.0,0.6111111111111112,[0.012942]
1264,528,True,0.20915,True,0.568581,2.0,0.5,9.0,0.6428571428571428,"[0.015923, 0.016609]"
1264,529,False,0.167667,False,0.279385,2.0,0.5,9.0,0.6428571428571428,[0.014322]
1264,530,,,False,,,,,,
1264,531,False,0.150564,False,0.518096,2.0,0.5,9.5,0.6333333333333333,[0.014151]
1264,532,False,0.259931,False,0.506362,2.0,0.5,8.0,0.6153846153846154,[0.014002]
1264,533,False,0.42979,False,0.534026,6.0,0.3333333333333333,10.166666666666666,0.484126984126984,[0.012609]
1264,534,False,0.174785,False,0.519614,2.0,0.5,10.0,0.5263157894736842,[0.0159]
1264,535,,,False,0.479427,,,,,
1264,536,False,0.188265,False,0.585504,3.0,0.3333333333333333,7.333333333333333,0.5641025641025641,[0.011979]
1264,537,False,0.202718,False,0.630771,1.0,0.0,21.0,1.0,[0.010908]
1264,538,False,0.122107,False,0.519224,2.0,0.5,8.5,0.6538461538461539,[0.009727]
1264,539,False,0.182861,False,0.692121,1.0,0.0,17.0,1.0,[0.01242]
1264,540,True,0.07013,True,0.416942,0.0,,,,"[0.010362, 0.016462]"
1264,541,False,0.120367,False,0.646823,1.0,0.0,17.0,1.0,[0.009077]
1264,542,False,0.370289,False,0.521882,7.0,0.4285714285714285,7.142857142857143,0.4761904761904761,[0.018667]
1264,543,False,0.139942,False,0.532347,2.0,0.5,9.0,0.6428571428571428,[0.012666]
1264,544,False,0.092339,False,0.4615269999999999,1.0,0.0,14.0,1.0,[0.012443]
1264,545,,,False,0.6782969999999999,,,,,
1264,546,False,0.386629,False,0.618978,6.0,0.3333333333333333,11.166666666666666,0.587719298245614,[0.010213]
1264,547,False,0.838099,False,0.478985,18.0,0.2222222222222222,9.0,0.5000000000000001,[0.010398]
1264,548,False,0.276058,False,0.5005649999999999,5.0,0.2,11.4,0.6,[0.010748]
1264,549,False,0.164782,False,0.488905,2.0,0.5,9.0,0.6428571428571428,[0.00283]
1264,550,False,0.265468,False,0.376724,2.0,0.5,16.5,0.5689655172413793,[0.036544]
1264,551,,,False,0.481716,,,,,
1264,552,False,0.232859,False,0.552251,2.0,0.5,12.5,0.5952380952380952,[0.019103]
1264,553,False,0.191335,False,0.577453,2.0,0.5,8.5,0.6538461538461539,[0.035542]
1264,554,False,0.162584,False,0.490392,2.0,0.5,9.5,0.6333333333333333,[0.012088]
1264,555,False,0.326227,False,0.677153,4.0,0.25,12.0,0.631578947368421,[0.011467]
1264,556,False,1.594027,False,0.469136,32.0,0.34375,7.8125,0.5580357142857142,[0.01576]
1264,557,False,0.807669,False,0.6107389999999999,15.0,0.3333333333333333,10.666666666666666,0.627450980392157,[0.011524]
1264,558,,,False,0.472255,,,,,
1264,559,False,0.37991,False,0.625595,7.0,0.2857142857142857,9.428571428571429,0.5892857142857143,[0.012955]
1264,560,False,0.160832,False,0.625074,1.0,0.0,20.0,1.0,[0.016689]
1264,561,False,0.250155,False,0.518877,2.0,0.5,9.0,0.6428571428571428,[0.014872]
1264,562,,,False,0.49237,,,,,
1264,563,,,False,0.630367,,,,,
1264,564,,,False,,,,,,
1264,565,False,1.031421,False,0.49521,18.0,0.2222222222222222,9.0,0.5000000000000001,[0.011816]
1264,566,False,0.316739,False,0.505363,2.0,0.5,9.5,0.6333333333333333,[0.013779]
1264,567,False,0.068421,False,0.628126,0.0,,,,"[0.011596, 0.017674]"
1264,568,,,False,0.470085,,,,,
1264,569,False,0.188242,False,0.689667,1.0,0.0,17.0,1.0,[0.012695]
1264,570,False,0.690111,False,0.793113,10.0,0.4,7.9,0.6076923076923078,[0.015138]
1264,571,False,0.145925,False,0.487627,2.0,0.5,9.0,0.6428571428571428,[0.011645]
1264,572,,,False,0.2668629999999999,,,,,
1264,573,False,0.153684,False,0.562302,2.0,0.5,8.5,0.6538461538461539,[0.015739]
1264,574,False,0.099528,False,0.489962,1.0,0.0,20.0,1.0,[0.013535]
1264,575,,,False,1.104606,,,,,
1264,576,,,False,0.522614,,,,,
1264,577,False,0.715245,False,0.483919,10.0,0.3,12.2,0.580952380952381,[0.001418]
1264,578,,,False,0.470417,,,,,
1264,579,False,0.600983,False,0.601607,9.0,0.3333333333333333,11.555555555555555,0.6081871345029239,[0.01341]
1264,580,False,0.254988,False,0.498248,2.0,0.5,8.5,0.6538461538461539,[0.012581]
1264,581,False,0.094182,False,0.468233,1.0,0.0,15.0,1.0,[0.012434]
1264,582,False,0.164226,False,0.52222,2.0,0.5,8.5,0.6538461538461539,[0.014737]
1264,583,False,0.493068,False,0.604217,7.0,0.1428571428571428,10.571428571428571,0.5873015873015872,[0.01314]
1264,584,False,0.332968,False,0.617061,2.0,0.5,12.0,0.6,[0.014221]
1264,585,,,False,0.492021,,,,,
1264,586,False,0.155397,False,0.6130180000000001,1.0,0.0,19.0,1.0,[0.015302]
1264,587,False,0.171445,False,0.483143,2.0,0.5,12.5,0.5952380952380952,[0.013023]
1264,588,False,0.206018,False,0.610556,0.0,,,,"[0.012425, 0.014496]"
1264,589,False,0.525987,False,1.139485,7.0,0.4285714285714285,10.857142857142858,0.5714285714285714,[0.014426]
1264,590,False,0.112803,False,0.5228659999999999,0.0,,,,"[0.013993, 0.019938]"
1264,591,False,0.940083,False,0.634424,17.0,0.4705882352941176,9.647058823529411,0.6029411764705882,[0.013221]
1264,592,,,False,0.603778,,,,,
1264,593,False,0.368425,False,0.593075,6.0,0.3333333333333333,9.833333333333334,0.5462962962962963,[0.013597]
1264,594,False,0.127277,False,0.360259,1.0,0.0,19.0,1.0,[0.013179]
1350,0,True,0.088602,False,0.3936,1.0,0.0,6.0,0.8571428571428571,"[0.013987, 0.011311]"
1350,1,True,0.175025,False,0.395458,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009101, 0.012446]"
1350,2,True,0.152267,False,0.389305,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.007958, 0.013271]"
1350,3,False,0.380851,False,0.342453,10.0,0.4,4.1,0.6833333333333333,[0.008611]
1350,4,True,0.174437,False,0.402884,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.00782, 0.011766]"
1350,5,True,0.178064,False,0.382938,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.00853, 0.012441]"
1350,6,True,0.083513,False,0.3916969999999999,1.0,0.0,6.0,1.0,"[0.010709, 0.011913]"
1350,7,True,0.108973,False,0.391298,1.0,0.0,6.0,1.0,"[0.010911, 0.012338]"
1350,8,True,0.314632,False,0.398457,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.010338, 0.012749]"
1350,9,True,0.150074,False,0.393226,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009109, 0.011363]"
1350,10,True,0.08591,True,0.34386,1.0,0.0,6.0,1.0,"[0.01024, 0.012207]"
1350,11,True,0.086505,False,0.388857,1.0,0.0,5.0,0.8333333333333334,"[0.009698, 0.01257]"
1350,12,True,0.085466,True,0.34606,1.0,0.0,6.0,1.0,"[0.008453, 0.012221]"
1350,13,True,0.087494,True,0.345656,1.0,0.0,6.0,1.0,"[0.011924, 0.012327]"
1350,14,False,0.060259,False,0.336956,1.0,0.0,6.0,1.0,[0.008258]
1350,15,True,0.09392,False,0.382734,1.0,0.0,6.0,1.0,"[0.009365, 0.01257]"
1350,16,True,0.086584,True,0.344924,1.0,0.0,6.0,1.0,"[0.009095, 0.011999]"
1350,17,True,0.086294,True,0.354585,1.0,0.0,6.0,1.0,"[0.008938, 0.014337]"
1350,18,True,0.150517,False,0.393298,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009386, 0.013742]"
1350,19,False,0.287772,False,0.342931,10.0,0.4,4.6,0.6571428571428571,[0.008954]
1350,20,True,0.066273,True,0.343531,1.0,0.0,6.0,1.0,"[0.009147, 0.011922]"
1350,21,True,0.134062,False,0.259281,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.010328, 0.01222]"
1350,22,True,0.085507,True,0.336843,1.0,0.0,7.0,1.0,"[0.008915, 0.011561]"
1350,23,True,0.080722,True,0.347419,1.0,0.0,7.0,1.0,"[0.008253, 0.013942]"
1350,24,,,False,,,,,,
1350,25,False,0.367523,False,0.341403,10.0,0.4,4.1,0.6833333333333333,[0.008576]
1350,26,False,0.054831,False,0.324893,1.0,0.0,6.0,1.0,[0.009917]
1350,27,False,0.055691,False,0.345873,1.0,0.0,7.0,1.0,[0.008196]
1350,28,False,0.060804,False,0.340957,1.0,0.0,6.0,1.0,[0.009745]
1350,29,,,False,,,,,,
1350,30,False,0.360433,False,0.333374,10.0,0.4,4.1,0.6833333333333335,[0.009073]
1350,31,False,0.32368,False,0.3319789999999999,10.0,0.4,4.1,0.6833333333333333,[0.010784]
1350,32,True,0.177044,False,0.363392,4.0,0.5,4.5,0.6428571428571428,"[0.008953, 0.009654]"
1350,33,True,0.095154,False,0.384684,1.0,0.0,6.0,1.0,"[0.009174, 0.011861]"
1350,34,False,0.340246,False,0.336368,10.0,0.4,4.1,0.6833333333333333,[0.009349]
1350,35,False,0.308039,False,0.384917,7.0,0.2857142857142857,4.714285714285714,0.673469387755102,[0.00952]
1350,36,True,0.177574,False,0.387416,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.013523, 0.012303]"
1350,37,True,0.091148,True,0.327616,1.0,0.0,6.0,1.0,"[0.008731, 0.012604]"
1350,38,False,0.375495,False,0.343263,10.0,0.4,4.6,0.6571428571428571,[0.010089]
1350,39,True,0.091102,True,0.338244,1.0,0.0,6.0,1.0,"[0.009762, 0.014384]"
1350,40,True,0.085934,True,0.345127,1.0,0.0,6.0,1.0,"[0.009854, 0.011813]"
1350,41,True,0.074825,True,0.342791,1.0,0.0,6.0,1.0,"[0.009225, 0.012129]"
1350,42,,,False,,,,,,
1350,43,,,False,,,,,,
1350,44,False,0.125038,False,0.197423,3.0,0.6666666666666666,4.0,0.6666666666666666,"[0.009392, 0.007398]"
1350,45,False,0.353275,False,0.342,10.0,0.4,4.6,0.6571428571428571,[0.008809]
1350,46,False,0.404493,False,0.6982729999999999,10.0,0.4,4.1,0.6833333333333335,[0.008274]
1350,47,False,0.343211,False,0.345268,10.0,0.4,4.1,0.6833333333333333,[0.012144]
1350,48,True,0.109565,False,0.390437,1.0,0.0,6.0,1.0,"[0.010592, 0.012816]"
1350,49,True,0.073093,True,0.349209,1.0,0.0,6.0,1.0,"[0.008145, 0.011646]"
1350,50,True,0.079774,False,0.3952,1.0,0.0,6.0,1.0,"[0.009837, 0.011692]"
1350,51,True,0.092128,False,0.405839,1.0,0.0,7.0,1.0,"[0.008909, 0.015491]"
1350,52,True,0.16366,False,0.402403,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.008403, 0.012774]"
1350,53,True,0.164965,False,0.3951739999999999,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009422, 0.011708]"
1350,54,False,0.357022,False,0.336821,10.0,0.4,4.1,0.6833333333333333,[0.010294]
1350,55,True,0.158057,False,0.385902,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009205, 0.012533]"
1350,56,False,0.349105,False,0.340416,10.0,0.4,4.1,0.6833333333333333,[0.008999]
1350,57,True,0.255967,False,0.372444,6.0,0.3333333333333333,4.666666666666667,0.6666666666666666,"[0.008684, 0.010389]"
1350,58,False,0.300298,False,0.352012,10.0,0.4,4.1,0.6833333333333333,[0.008929]
1350,59,True,0.076248,False,0.405488,1.0,0.0,6.0,0.8571428571428571,"[0.008541, 0.012346]"
1350,60,False,0.285087,False,0.33523,10.0,0.4,4.1,0.6833333333333333,[0.008104]
1350,61,True,0.134211,False,0.437453,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009004, 0.01225]"
1350,62,True,0.069142,True,0.3514859999999999,1.0,0.0,6.0,1.0,"[0.008375, 0.012045]"
1350,63,True,0.066748,True,0.344973,1.0,0.0,6.0,1.0,"[0.008933, 0.011725]"
1350,64,True,0.067209,True,0.337688,1.0,0.0,6.0,1.0,"[0.009092, 0.011861]"
1350,65,False,0.039884,False,0.197534,1.0,0.0,6.0,1.0,[0.008119]
1350,66,False,0.049616,False,0.34073,1.0,0.0,6.0,1.0,[0.009001]
1350,67,False,0.319396,False,0.346054,10.0,0.4,4.1,0.6833333333333333,[0.0088]
1350,68,True,0.158403,False,0.495569,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.009495, 0.012012]"
1350,69,False,0.366878,False,0.3462099999999999,10.0,0.4,4.6,0.6571428571428571,[0.008486]
1350,70,False,0.346835,False,0.360259,10.0,0.4,4.6,0.6571428571428571,[0.009437]
1350,71,True,0.087847,True,0.366792,1.0,0.0,6.0,1.0,"[0.009073, 0.013864]"
1350,72,True,0.085076,True,0.353321,1.0,0.0,6.0,1.0,"[0.01146, 0.01152]"
1350,73,True,0.090012,False,0.399754,1.0,0.0,6.0,1.0,"[0.011826, 0.012799]"
1350,74,True,0.083875,False,0.399988,1.0,0.0,6.0,1.0,"[0.008914, 0.012555]"
1350,75,True,0.091958,False,0.401626,1.0,0.0,7.0,1.0,"[0.009756, 0.013681]"
1350,76,True,0.086978,True,0.359213,1.0,0.0,7.0,1.0,"[0.009665, 0.012753]"
1350,77,,,True,0.368777,,,,,
1350,78,False,0.052798,False,0.345201,1.0,0.0,7.0,1.0,[0.008565]
1350,79,False,0.072497,False,0.376467,1.0,0.0,8.0,1.0,[0.009208]
1350,80,False,0.066803,False,0.315184,1.0,0.0,7.0,1.0,[0.009314]
1350,81,True,0.109457,False,0.271225,1.0,0.0,7.0,1.0,"[0.010404, 0.015051]"
1350,82,True,0.086569,False,0.2326079999999999,1.0,0.0,6.0,0.8571428571428571,"[0.009147, 0.014295]"
1350,83,False,0.067251,False,0.197135,1.0,0.0,6.0,1.0,[0.008971]
1350,84,True,0.086726,False,0.218611,1.0,0.0,7.0,1.0,"[0.009196, 0.012522]"
1350,85,,,False,,,,,,
1350,86,False,0.063678,False,0.206749,1.0,0.0,7.0,1.0,[0.011042]
1350,87,,,False,,,,,,
1350,88,False,0.309913,False,0.195793,10.0,0.4,4.1,0.6833333333333333,[0.007817]
1350,89,False,0.343632,False,0.362015,10.0,0.4,4.6,0.6571428571428571,[0.009151]
1350,90,False,0.086675,False,0.366799,1.0,0.0,6.0,1.0,[0.011073]
1350,91,False,0.352422,False,0.3437469999999999,10.0,0.4,4.1,0.6833333333333333,[0.008073]
1350,92,True,0.095015,True,0.361682,1.0,0.0,7.0,1.0,"[0.009917, 0.013697]"
1350,93,True,0.097563,False,0.3662479999999999,1.0,0.0,5.0,0.5555555555555556,"[0.007599, 0.01213]"
1350,94,True,0.095959,False,0.382097,2.0,0.5,4.5,0.6428571428571428,"[0.007979, 0.01043]"
1350,95,False,0.365275,False,0.351915,10.0,0.4,4.1,0.6833333333333335,[0.008535]
1350,96,True,0.080574,False,0.406205,1.0,0.0,6.0,0.8571428571428571,"[0.008618, 0.012201]"
1350,97,True,0.161043,False,0.392257,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.010881, 0.01187]"
1350,98,True,0.177266,False,0.394059,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.00922, 0.012662]"
1350,99,True,0.095147,False,0.386007,1.0,0.0,6.0,1.0,"[0.00884, 0.010846]"
1350,100,True,0.099592,True,0.3480399999999999,1.0,0.0,6.0,1.0,"[0.012516, 0.012473]"
1350,101,True,0.098359,False,0.397838,1.0,0.0,6.0,1.0,"[0.010615, 0.014002]"
1350,102,True,0.10246,False,0.404006,1.0,0.0,6.0,1.0,"[0.009319, 0.016997]"
1350,103,True,0.175457,False,0.38738,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.013051, 0.013855]"
1350,104,True,0.039648,False,0.374488,0.0,,,,"[0.008729, 0.010066]"
1350,105,False,0.284048,False,0.341986,10.0,0.4,4.6,0.6571428571428571,[0.008232]
1350,106,False,0.284637,False,0.3453309999999999,10.0,0.4,4.1,0.6833333333333335,[0.008547]
1350,107,True,0.142057,False,0.445864,3.0,0.3333333333333333,3.0,0.4285714285714285,"[0.009928, 0.013391]"
1350,108,False,0.055343,False,0.409943,1.0,0.0,7.0,1.0,[0.009011]
1350,109,True,0.06803,True,0.5855630000000001,1.0,0.0,6.0,1.0,"[0.008922, 0.011854]"
1350,110,,,False,,,,,,
1350,111,False,0.321097,False,0.19589,10.0,0.4,4.1,0.6833333333333335,[0.010242]
1350,112,True,0.100431,True,0.339916,1.0,0.0,6.0,1.0,"[0.010362, 0.011776]"
1350,113,True,0.116353,True,0.333216,1.0,0.0,6.0,1.0,"[0.008484, 0.012578]"
1350,114,,,False,,,,,,
1350,115,False,0.572649,False,0.41447,13.0,0.3846153846153846,5.076923076923077,0.7252747252747251,[0.009155]
1350,116,True,0.085199,False,0.38379,1.0,0.0,5.0,0.8333333333333334,"[0.009167, 0.01297]"
1350,117,True,0.082338,False,0.3836259999999999,1.0,0.0,6.0,0.8571428571428571,"[0.010349, 0.011304]"
1350,118,False,0.363151,False,0.337513,10.0,0.4,4.1,0.6833333333333333,[0.011378]
1350,119,True,0.089842,False,0.388489,1.0,0.0,6.0,0.8571428571428571,"[0.011095, 0.011668]"
1350,120,True,0.102379,False,0.378046,2.0,0.5,5.0,0.625,"[0.008206, 0.010351]"
1350,121,True,0.091778,False,0.386769,1.0,0.0,6.0,1.0,"[0.010187, 0.012485]"
1350,122,False,0.05628,False,0.332965,1.0,0.0,6.0,1.0,[0.008505]
1350,123,True,0.099832,True,0.348583,1.0,0.0,6.0,1.0,"[0.008588, 0.012592]"
1350,124,,,False,,,,,,
1350,125,True,0.097046,True,0.344159,1.0,0.0,7.0,1.0,"[0.009973, 0.013425]"
1350,126,True,0.08995,True,0.369994,1.0,0.0,7.0,1.0,"[0.009957, 0.013604]"
1350,127,False,0.355883,False,0.349587,10.0,0.4,4.1,0.6833333333333333,[0.012547]
1350,128,True,0.158395,False,0.402748,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.008981, 0.012477]"
1350,129,True,0.085288,True,0.348908,1.0,0.0,7.0,1.0,"[0.009136, 0.012074]"
1350,130,,,False,,,,,,
1350,131,True,0.077134,True,0.725738,1.0,0.0,7.0,1.0,"[0.007901, 0.011874]"
1350,132,True,0.104591,False,0.235472,1.0,0.0,6.0,1.0,"[0.012647, 0.01299]"
1350,133,False,0.378415,False,0.3605,10.0,0.4,4.6,0.6571428571428571,[0.00763]
1350,134,True,0.072989,False,0.371463,1.0,0.0,5.0,0.5555555555555556,"[0.008836, 0.008468]"
1350,135,False,0.330976,False,0.344582,10.0,0.4,4.1,0.6833333333333335,[0.007467]
1350,136,False,0.29437,False,0.413373,7.0,0.2857142857142857,4.714285714285714,0.673469387755102,[0.0087]
1350,137,False,0.35441,False,0.358469,10.0,0.4,4.1,0.6833333333333335,[0.008199]
1350,138,True,0.100987,False,0.428016,1.0,0.0,7.0,1.0,"[0.01387, 0.012618]"
1350,139,False,0.046417,False,0.350784,1.0,0.0,6.0,1.0,[0.007544]
1350,140,True,0.078505,False,0.418127,1.0,0.0,5.0,0.8333333333333334,"[0.007895, 0.01203]"
1350,141,False,0.741277,False,0.417842,17.0,0.3529411764705882,5.411764705882353,0.6764705882352942,[0.012545]
1350,142,True,0.084606,True,0.355803,1.0,0.0,6.0,1.0,"[0.00986, 0.013117]"
1350,143,True,0.189561,False,0.465225,3.0,0.3333333333333333,3.0,0.4285714285714285,"[0.009761, 0.014614]"
1350,144,True,0.205235,False,0.4403,1.0,0.0,7.0,1.0,"[0.009778, 0.014629]"
1350,145,True,0.162278,False,0.398417,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.010717, 0.012352]"
1350,146,False,0.080996,False,0.353207,2.0,0.5,4.0,0.5714285714285714,[0.010575]
1350,147,True,0.148205,False,0.371342,4.0,0.5,4.5,0.6428571428571428,"[0.008223, 0.009927]"
1350,148,True,0.106747,True,0.371081,2.0,0.0,2.0,0.2857142857142857,"[0.009747, 0.013727]"
1350,149,False,0.156263,False,0.357885,2.0,0.5,4.0,0.5714285714285714,[0.007971]
1350,150,True,0.069469,False,0.400675,1.0,0.0,6.0,1.0,"[0.009118, 0.011967]"
1350,151,False,0.266913,False,0.36966,10.0,0.4,4.6,0.6571428571428571,[0.008725]
1350,152,True,0.083352,True,0.371811,1.0,0.0,7.0,1.0,"[0.008927, 0.010784]"
1350,153,False,0.050256,False,0.198961,1.0,0.0,6.0,1.0,[0.008694]
1350,154,False,0.075194,False,0.338682,1.0,0.0,7.0,1.0,[0.010042]
1350,155,True,0.084964,True,0.408702,1.0,0.0,7.0,1.0,"[0.00835, 0.011417]"
1350,156,True,0.307599,False,0.364123,6.0,0.3333333333333333,4.666666666666667,0.6666666666666666,"[0.010953, 0.010932]"
1350,157,True,0.095202,True,0.352273,1.0,0.0,6.0,1.0,"[0.008251, 0.01276]"
1350,158,True,0.173047,False,0.39348,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.010762, 0.012324]"
1350,159,False,0.147435,False,0.401067,3.0,0.3333333333333333,5.666666666666667,0.8095238095238094,[0.009881]
1350,160,True,0.106093,True,0.356758,1.0,0.0,7.0,1.0,"[0.008991, 0.012536]"
1350,161,True,0.091045,False,0.400788,1.0,0.0,6.0,0.8571428571428571,"[0.009032, 0.012969]"
1350,162,True,0.099545,True,0.3593719999999999,1.0,0.0,6.0,1.0,"[0.009022, 0.011772]"
1350,163,True,0.087059,True,0.35649,1.0,0.0,7.0,1.0,"[0.011128, 0.012964]"
1350,164,,,False,,,,,,
1350,165,True,0.088857,True,0.357714,1.0,0.0,7.0,1.0,"[0.009733, 0.011985]"
1350,166,True,0.191855,False,0.399701,3.0,0.3333333333333333,3.0,0.4285714285714285,"[0.010166, 0.01435]"
1350,167,False,0.334239,False,0.275097,10.0,0.4,4.1,0.6833333333333335,[0.009391]
1350,168,True,0.183176,False,0.316889,4.0,0.5,4.5,0.6428571428571428,"[0.008575, 0.010454]"
1350,169,True,0.090858,True,0.349297,1.0,0.0,6.0,1.0,"[0.009496, 0.013051]"
1350,170,True,0.111977,False,0.215449,2.0,0.5,5.0,0.625,"[0.008405, 0.012412]"
1350,171,True,0.082597,False,0.2259,1.0,0.0,6.0,1.0,"[0.009236, 0.01452]"
1350,172,True,0.075695,True,0.199078,1.0,0.0,6.0,1.0,"[0.009418, 0.013342]"
1350,173,False,0.384511,False,0.202455,11.0,0.3636363636363636,4.545454545454546,0.6493506493506493,[0.009881]
1350,174,True,0.079615,True,0.205862,1.0,0.0,6.0,1.0,"[0.008281, 0.013252]"
1350,175,True,0.11512,True,0.469222,1.0,0.0,1.0,0.1428571428571428,"[0.009923, 0.016688]"
1350,176,True,0.09216,False,0.215075,1.0,0.0,5.0,0.5555555555555556,"[0.008224, 0.012593]"
1350,177,False,0.33706,False,0.2087149999999999,10.0,0.4,4.6,0.6571428571428571,[0.009962]
1350,178,True,0.087359,False,0.238867,1.0,0.0,5.0,0.8333333333333334,"[0.008377, 0.012957]"
1350,179,False,0.351369,False,0.2066079999999999,10.0,0.4,4.1,0.6833333333333335,[0.009511]
1350,180,False,0.05524,False,0.20639,1.0,0.0,7.0,1.0,[0.010387]
1350,181,False,0.300409,False,0.209753,9.0,0.4444444444444444,4.777777777777778,0.6825396825396824,[0.008146]
1350,182,False,0.066548,False,0.243213,1.0,0.0,7.0,1.0,[0.009705]
1350,183,False,0.715157,False,0.273274,15.0,0.5333333333333333,5.133333333333334,0.6416666666666667,[0.010502]
1350,184,True,0.077648,True,0.209748,1.0,0.0,7.0,1.0,"[0.008447, 0.012]"
1350,185,True,0.071257,False,0.206023,1.0,0.0,5.0,0.625,"[0.011253, 0.00873]"
1350,186,True,0.044608,False,0.220784,0.0,,,,"[0.007051, 0.010658]"
1350,187,True,0.182529,False,0.231275,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.01195, 0.012543]"
1350,188,False,3.148671,False,0.263594,81.0,0.3703703703703703,5.45679012345679,0.6820987654320988,[0.00918]
1350,189,False,0.039196,False,0.209046,1.0,0.0,7.0,1.0,[0.008241]
1350,190,True,0.05901,False,0.255226,1.0,0.0,6.0,1.0,"[0.008697, 0.010911]"
1350,191,True,0.31827,False,0.260067,11.0,0.1818181818181818,4.454545454545454,0.4049586776859504,"[0.008665, 0.010912]"
1350,192,True,0.027463,False,0.201403,0.0,,,,"[0.008214, 0.008328]"
1350,193,False,0.228715,False,0.201142,10.0,0.4,4.1,0.6833333333333335,[0.007982]
1350,194,True,0.085111,False,0.2347969999999999,1.0,0.0,7.0,1.0,"[0.008534, 0.011616]"
1350,195,True,0.176299,False,0.2316109999999999,3.0,0.3333333333333333,4.666666666666667,0.7777777777777778,"[0.008857, 0.01114]"
1350,196,True,0.080328,False,0.242543,1.0,0.0,7.0,0.5833333333333334,"[0.007542, 0.013149]"
1350,197,True,0.104814,True,0.78853,1.0,0.0,7.0,1.0,"[0.008979, 0.012318]"
1350,198,True,0.091047,True,0.2072089999999999,1.0,0.0,4.0,0.5714285714285714,"[0.009408, 0.01312]"
1350,199,True,0.093434,False,0.238924,1.0,0.0,6.0,0.8571428571428571,"[0.010345, 0.012909]"
1350,200,True,0.12986,True,0.369064,1.0,0.0,7.0,1.0,"[0.010692, 0.016171]"
1350,201,True,0.078349,True,0.359597,1.0,0.0,7.0,1.0,"[0.008276, 0.011574]"
1350,202,,,False,,,,,,
1350,203,True,0.193018,True,0.223832,2.0,0.0,3.5,0.3888888888888888,"[0.014955, 0.019907]"
1350,204,,,False,,,,,,
1350,205,True,0.082873,False,0.23975,1.0,0.0,7.0,1.0,"[0.008725, 0.013182]"
1350,206,False,0.376297,False,0.238099,9.0,0.3333333333333333,4.777777777777778,0.6825396825396826,[0.010228]
1350,207,True,0.194747,True,0.206886,1.0,0.0,7.0,1.0,"[0.008758, 0.01204]"
1350,208,False,0.069886,False,0.209498,1.0,0.0,8.0,1.0,[0.016656]
1350,209,True,0.044263,False,0.222189,0.0,,,,"[0.009845, 0.009853]"
1350,210,False,0.362234,False,0.199854,10.0,0.4,4.1,0.6833333333333335,[0.00899]
1350,211,,,False,,,,,,
1350,212,False,0.057367,False,0.1991339999999999,1.0,0.0,6.0,1.0,[0.009713]
1350,213,True,0.087453,False,0.233075,1.0,0.0,7.0,1.0,"[0.008682, 0.013025]"
1350,214,True,0.043999,False,0.2181209999999999,0.0,,,,"[0.009248, 0.010012]"
1421,0,False,0.107243,False,0.5646990000000001,1.0,0.0,4.0,1.0,[0.015925]
1421,1,True,0.108445,False,0.559198,1.0,0.0,2.0,0.5,"[0.015095, 0.016326]"
1421,2,,,False,,,,,,
1421,3,,,False,0.560897,,,,,
1421,4,False,0.148187,False,0.548886,2.0,0.5,3.5,0.875,[0.010235]
